sampleNum,Bus.lax,Bus.lay,Bus.laz,Bus.rx,Bus.ry,Bus.rz,Node01.lax,Node01.lay,Node01.laz,Node01.rx,Node01.ry,Node01.rz,Node02.lax,Node02.lay,Node02.laz,Node02.rx,Node02.ry,Node02.rz,Node03.lax,Node03.lay,Node03.laz,Node03.rx,Node03.ry,Node03.rz,Node04.lax,Node04.lay,Node04.laz,Node04.rx,Node04.ry,Node04.rz,Node05.lax,Node05.lay,Node05.laz,Node05.rx,Node05.ry,Node05.rz
62,0.0,0.0,0.0,0.0,0.0,0.0,-0.08772352,-0.09233694,0.00071007,2.25192189,0.54391795,1.54030752,-6.684e-05,-0.00066519,0.00038367,-2.91775155,-0.34509429,-3.03942466,-0.0959793,-0.32699496,0.34051722,-1.92444158,-0.25914013,1.7870177,0.00011127,-0.00050813,-7.973e-05,2.81952453,-0.49046862,-2.96623778,7.785e-05,-0.00028925,0.00044082,1.19005537,-1.36363542,2.08196759
63,0.0,0.0,0.0,0.0,0.0,0.0,-0.08086269,-0.11454438,-0.02093809,2.2502389,0.54320693,1.54056764,1.279e-05,-0.00022464,-0.00038689,-2.91775727,-0.34508148,-3.03943014,-0.10283884,-0.29705405,0.33321935,-1.92361856,-0.25123373,1.7850678,-0.000138,-0.00030621,-8.244e-05,2.81951046,-0.49048677,-2.96624255,8.168e-05,-0.00013822,0.0002158,1.19005728,-1.36363494,2.08195806
64,0.0,0.0,0.0,0.0,0.0,0.0,-0.07466285,-0.13827585,-0.05954474,2.24711609,0.54362565,1.54024637,-6.96e-06,0.00031876,0.0003057,-2.91775894,-0.3450686,-3.03941536,-0.13651446,-0.27747074,0.31515622,-1.92388928,-0.24075064,1.78243685,-0.00014173,0.00024994,8.387e-05,2.81950665,-0.49047095,-2.9662478,2.905e-05,-3.454e-05,0.00077249,1.19005203,-1.36363053,2.08195806
65,0.0,0.0,0.0,0.0,0.0,0.0,-0.06732427,-0.15629444,-0.10249743,2.24618769,0.54396772,1.54046297,5.03e-05,0.00023753,-0.00010381,-2.91776681,-0.34506643,-3.03941345,-0.16806211,-0.28043857,0.28235391,-1.92502666,-0.22813213,1.77927566,-0.0003792,-0.00010496,-9.123e-05,2.81950665,-0.49047029,-2.96626019,0.00023893,-4.264e-05,0.00059701,1.19002759,-1.36362767,2.08197594
66,0.0,0.0,0.0,0.0,0.0,0.0,-0.05957851,-0.15962967,-0.13463515,2.24515653,0.54437613,1.53958595,-0.00047446,0.0001825,0.00010502,-2.91778803,-0.3450743,-3.03940344,-0.18092081,-0.2883524,0.2537677,-1.92661786,-0.21329992,1.77562356,-0.0002691,-0.0005178,-2.693e-05,2.81949019,-0.49046451,-2.96626139,3.36e-05,0.00026569,0.00032819,1.19005036,-1.36363697,2.08194709
67,0.0,0.0,0.0,0.0,0.0,0.0,-0.04953022,-0.14392215,-0.14516512,2.24827266,0.54254782,1.53943574,-0.00021992,0.00035088,-0.00021724,-2.91780949,-0.34508342,-3.03939295,-0.1725463,-0.29716182,0.2462969,-1.92794168,-0.19627891,1.77146482,-0.00042535,-0.00017419,0.00016957,2.81949162,-0.49045461,-2.96627712,-1.405e-05,0.00036843,0.00088614,1.19010305,-1.36363995,2.08188558
68,0.0,0.0,0.0,0.0,0.0,0.0,-0.04096219,-0.11492703,-0.12875582,2.25102544,0.53926218,1.53788543,-9.802e-05,0.0004479,0.00014297,-2.91781616,-0.34508896,-3.03939414,-0.14900422,-0.30608058,0.25406525,-1.92865884,-0.17710626,1.76680636,8.16e-06,-0.00015824,0.00014835,2.81948972,-0.4904623,-2.96628618,2.839e-05,0.0002991,0.00049562,1.1900692,-1.36362159,2.08191466
69,0.0,0.0,0.0,0.0,0.0,0.0,-0.0386213,-0.07757019,-0.08207714,2.25793886,0.53277242,1.53779972,-0.00022485,-0.00016929,0.00016502,-2.91783428,-0.3450996,-3.0393939,-0.12782364,-0.29170191,0.25290021,-1.92886782,-0.15571214,1.76164794,-0.00040132,-0.00010441,0.00062243,2.81949353,-0.49046642,-2.96628308,4.711e-05,0.00011403,0.00052889,1.1901021,-1.36362338,2.08188653
70,0.0,0.0,0.0,0.0,0.0,0.0,-0.03910327,-0.04150965,-0.01996944,2.26380682,0.52536601,1.5367856,2.687e-05,-0.00010019,0.0002793,-2.91783547,-0.34512356,-3.03941107,-0.11980829,-0.24796914,0.23652382,-1.92898309,-0.13225356,1.75595117,-0.00019703,0.00029917,-7.628e-05,2.81950736,-0.4904708,-2.9662807,-0.00012746,0.00020298,9.832e-05,1.19010711,-1.36361885,2.08188677
71,0.0,0.0,0.0,0.0,0.0,0.0,-0.03888454,-0.00761737,0.04115171,2.26933718,0.51730585,1.53602123,2.227e-05,0.00018652,-0.00021136,-2.91784167,-0.34509838,-3.03941512,-0.11159761,-0.1932876,0.20634227,-1.92940402,-0.10731579,1.74992788,-0.00037165,0.00045371,5.329e-05,2.81952357,-0.49046528,-2.96628141,-0.00033184,6.103e-05,0.0005029,1.19012833,-1.36363101,2.08187008
72,0.0,0.0,0.0,0.0,0.0,0.0,-0.03689854,0.01803495,0.09089657,2.27495074,0.5090462,1.53559756,0.00040072,-0.00047825,6.465e-05,-2.91784453,-0.34510162,-3.03942728,-0.10857,-0.15260057,0.18358353,-1.93056381,-0.08136261,1.74375355,-0.00016946,-0.00056029,0.00010742,2.81951427,-0.49044615,-2.96627498,-0.00039983,0.00049811,0.00081112,1.19009316,-1.36363626,2.08188963
73,0.0,0.0,0.0,0.0,0.0,0.0,-0.03660094,0.0333383,0.12348379,2.27591801,0.50258541,1.53452718,0.0001349,0.00028516,0.00013602,-2.917835,-0.34510124,-3.03941369,-0.10284939,-0.11230687,0.16263424,-1.93218946,-0.0543276,1.73750174,8.513e-05,0.00035271,0.00044263,2.81951642,-0.49043372,-2.96629095,-6.993e-05,0.0006162,0.00120903,1.19012201,-1.36363673,2.08186436
74,0.0,0.0,0.0,0.0,0.0,0.0,-0.03835026,0.03554929,0.1364938,2.27809143,0.4967823,1.53530097,4.958e-05,0.00041863,-6.445e-05,-2.91785216,-0.34510678,-3.03941464,-0.10368647,-0.07508453,0.13520268,-1.93426204,-0.0265814,1.7312156,-0.00034787,0.00045466,6.138e-05,2.81951451,-0.49044153,-2.96630001,0.00042908,0.00016115,0.00056433,1.19014454,-1.36364591,2.08183575
75,0.0,0.0,0.0,0.0,0.0,0.0,-0.0419661,0.02352165,0.12273501,2.27538109,0.49407876,1.53571558,-0.00011956,0.00027047,-0.00056638,-2.91788149,-0.34510371,-3.03941202,-0.10984722,-0.04882142,0.10124227,-1.93657494,0.00175834,1.72497535,-8.114e-05,-0.00030182,-7.659e-05,2.81950426,-0.49043056,-2.96628952,-0.00020762,0.00052021,0.00082107,1.19005537,-1.36363685,2.08191967
76,0.0,0.0,0.0,0.0,0.0,0.0,-0.04180904,-0.00262356,0.08872341,2.27429676,0.49227917,1.53777325,1.83e-06,0.00036827,-0.00022788,-2.91786408,-0.34509647,-3.0394218,-0.10634752,-0.01884503,0.05615238,-1.93901205,0.03052364,1.71880233,0.00043164,4.035e-05,0.00015779,2.81951308,-0.4904384,-2.96629834,5.826e-05,0.00029311,0.00050163,1.19011414,-1.36364996,2.08184314
77,0.0,0.0,0.0,0.0,0.0,0.0,-0.03952435,-0.03309461,0.03965598,2.27046728,0.49228916,1.54001498,-0.00030279,-0.00026656,-0.00015257,-2.91787076,-0.34510094,-3.03942227,-0.0963818,0.01630178,0.01493926,-1.94182861,0.05943393,1.71272564,0.00018063,-0.00031506,-1.214e-05,2.81950641,-0.49044234,-2.96629572,0.00026399,1.969e-05,0.00095818,1.19027627,-1.3636632,2.08167076
78,0.0,0.0,0.0,0.0,0.0,0.0,-0.03609044,-0.06038781,-0.01250575,2.2664392,0.4929266,1.54257655,0.00047644,8.59e-05,-7.066e-05,-2.9178915,-0.34510869,-3.0394125,-0.0831586,0.04735426,-0.01390909,-1.94473767,0.08830648,1.70671237,-0.00023718,-0.00051355,-3.82e-05,2.81949925,-0.49044681,-2.96629333,-0.00025362,-0.0004255,0.00098013,1.19023407,-1.36365449,2.08171916
79,0.0,0.0,0.0,0.0,0.0,0.0,-0.03519624,-0.08351982,-0.05655281,2.26351428,0.49323145,1.5463239,0.00034806,0.0004024,-0.00031873,-2.91789961,-0.34509569,-3.03940821,-0.0677812,0.09200043,-0.0596479,-1.9476186,0.11730278,1.70079613,-2.68e-06,0.00014522,-0.00019735,2.8194828,-0.49044541,-2.96629357,9.47e-05,0.00011066,0.00052275,1.19024396,-1.36365461,2.08170223
80,0.0,0.0,0.0,0.0,0.0,0.0,-0.03929511,-0.09869909,-0.08601218,2.25919175,0.49351975,1.54977262,3.86e-06,-4.977e-05,-0.00029266,-2.91789579,-0.34509057,-3.03940725,-0.06310158,0.12210865,-0.08586056,-1.95069695,0.14580446,1.6951493,0.00019735,-0.00049733,-3.944e-05,2.81947732,-0.4904398,-2.966295,0.00012096,0.00022635,0.0001163,1.19036067,-1.36367166,2.08157754
81,0.0,0.0,0.0,0.0,0.0,0.0,-0.0486376,-0.10869706,-0.10079779,2.2573607,0.49190429,1.55475318,-0.00022653,1.243e-05,0.00019456,-2.91790342,-0.34508824,-3.03940487,-0.05359501,0.12922759,-0.12690844,-1.9538691,0.17388973,1.68975961,-0.00031652,-0.00065146,-0.00023265,2.81948328,-0.49043417,-2.96629572,-0.00031813,0.00027639,0.0006487,1.19020736,-1.36365724,2.08173847
82,0.0,0.0,0.0,0.0,0.0,0.0,-0.06037873,-0.1095505,-0.10265289,2.25419617,0.48970795,1.55907774,-0.00013498,-0.00053728,0.00030046,-2.91789007,-0.34507275,-3.03940129,-0.05753262,0.16403742,-0.18032138,-1.95757008,0.20181693,1.68439651,1.587e-05,-3.524e-05,-0.00024891,2.81948328,-0.49043193,-2.96630859,-6.38e-05,0.00019902,0.00010879,1.1900785,-1.36365449,2.08185363
83,0.0,0.0,0.0,0.0,0.0,0.0,-0.07210628,-0.09576106,-0.0846742,2.25437021,0.485145,1.56433833,-0.00025082,-0.00021797,5.9e-05,-2.91790652,-0.34509179,-3.03940392,-0.06947962,0.18572487,-0.22162293,-1.96188474,0.22892827,1.67918622,-0.00022231,4.808e-05,0.00013243,2.81949115,-0.49044812,-2.96631408,0.00027676,0.00028308,0.00034118,1.19015479,-1.36368072,2.08178949
84,0.0,0.0,0.0,0.0,0.0,0.0,-0.08314528,-0.07113194,-0.04862823,2.25394201,0.47984204,1.56829667,-0.00026987,-3.299e-05,2.143e-05,-2.91790915,-0.34509471,-3.03941631,-0.07067647,0.20601122,-0.28253356,-1.9664923,0.25535703,1.67411304,-0.00037421,-0.00053598,6.576e-05,2.81948423,-0.49045262,-2.96631169,0.00011211,0.00022254,0.00012178,1.19031978,-1.36367798,2.08162618
85,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186548,-0.04761551,-0.00855161,2.25598073,0.47312713,1.57232618,4.338e-05,-0.00023043,-0.00023088,-2.91792011,-0.34509078,-3.03940248,-0.07735311,0.21828169,-0.34008515,-1.97143209,0.28069365,1.669209,-6.858e-05,1.072e-05,-0.0004034,2.81947947,-0.49044621,-2.96631289,0.0001379,-0.00026142,0.00060187,1.19035566,-1.36367965,2.08159471
86,0.0,0.0,0.0,0.0,0.0,0.0,-0.0992725,-0.03101796,0.02880365,2.25699902,0.46645254,1.57566226,1.513e-05,-0.00046186,-0.00037036,-2.91791677,-0.34508577,-3.03940153,-0.08797631,0.20528363,-0.37641481,-1.97649503,0.30451742,1.66470456,-4.59e-05,7.955e-05,4.575e-05,2.81948853,-0.49045405,-2.96632218,-0.00017787,-0.00041489,5.11e-06,1.19040775,-1.36367881,2.08154678
87,0.0,0.0,0.0,0.0,0.0,0.0,-0.10706783,-0.02152336,0.05700859,2.25652003,0.46038878,1.57842708,-0.00020015,0.00011988,-0.00025224,-2.91791296,-0.34509531,-3.03940177,-0.09545458,0.17635834,-0.41326457,-1.98148882,0.32696804,1.66037571,-0.00029073,-9.02e-05,-7.512e-05,2.81948709,-0.49046165,-2.96633029,-0.00041325,-0.00018607,0.00032731,1.19047225,-1.36368346,2.08147383
88,0.0,0.0,0.0,0.0,0.0,0.0,-0.1161956,-0.01548935,0.07170563,2.25620842,0.45467648,1.58169401,-1.192e-05,-0.00027723,-0.00040652,-2.91791844,-0.34511104,-3.03940582,-0.10599072,0.16527364,-0.4518491,-1.98625863,0.34806058,1.65605187,-2.457e-05,-0.00010361,-1.677e-05,2.81949806,-0.49045941,-2.9663434,-0.0001626,-0.00071172,0.00045403,1.19050562,-1.36369264,2.08144474
89,0.0,0.0,0.0,0.0,0.0,0.0,-0.12545311,-0.01270593,0.07444702,2.2539475,0.4506427,1.58401108,-1.992e-05,0.00013873,-0.00031168,-2.91791463,-0.34511858,-3.0394063,-0.10480365,0.15300126,-0.48005345,-1.99036455,0.36736885,1.65192378,-0.00017711,-0.00013135,7.23e-05,2.81949854,-0.49045756,-2.96635556,0.00030005,-4.716e-05,0.00058416,1.19047797,-1.36370075,2.0814774
90,0.0,0.0,0.0,0.0,0.0,0.0,-0.13288893,-0.01269027,0.06685113,2.25286984,0.44689861,1.5869149,6.358e-05,3.1e-06,-8.413e-05,-2.9179256,-0.3451159,-3.03939414,-0.09299451,0.13800617,-0.50308782,-1.9937675,0.3846207,1.64809501,-0.00017484,-0.00013065,6.708e-05,2.81950569,-0.4904418,-2.96636105,0.00013325,-0.00040657,0.00082287,1.1904366,-1.36369205,2.08152485
91,0.0,0.0,0.0,0.0,0.0,0.0,-0.13504864,-0.00864719,0.05426014,2.25148273,0.44433036,1.58867371,-0.00026136,7.022e-05,-0.00040654,-2.91793323,-0.34511259,-3.03939152,-0.0841562,0.12814304,-0.52441281,-1.99653554,0.39966393,1.644526,-0.00019668,0.00035641,-0.00021345,2.81948853,-0.49044594,-2.96635842,-5.842e-05,-0.00039571,0.00099089,1.19054437,-1.36370015,2.08140659
92,0.0,0.0,0.0,0.0,0.0,0.0,-0.1346934,0.00451716,0.05043489,2.25128388,0.44168764,1.5901221,-0.00025327,7.032e-05,-0.00038932,-2.91795015,-0.34511793,-3.03939295,-0.0754168,0.11364783,-0.53775227,-1.99854207,0.41226175,1.64140248,-0.00025996,0.0002833,2.396e-05,2.81949902,-0.49044368,-2.96637154,-0.00026085,2.816e-05,0.00030021,1.19050241,-1.36369157,2.08145475
93,0.0,0.0,0.0,0.0,0.0,0.0,-0.13244827,0.02179738,0.05836866,2.25196099,0.43923551,1.59027076,-0.0003024,-0.00026492,-7.264e-05,-2.91794658,-0.34512699,-3.03939295,-0.07466517,0.09743947,-0.54394734,-1.99984384,0.42230532,1.63873529,-0.00032902,2.455e-05,0.00021145,2.81950498,-0.49043801,-2.96637297,-0.00012658,0.00027115,0.00046518,1.19041312,-1.3636837,2.08155155
94,0.0,0.0,0.0,0.0,0.0,0.0,-0.13147195,0.04652883,0.0837063,2.25428438,0.43612412,1.59032476,0.00048423,-0.00032695,-0.000111,-2.917943,-0.34512195,-3.03939199,-0.0798222,0.08082878,-0.54421687,-2.00040364,0.42976421,1.63654709,-6.295e-05,-0.00017485,0.00022968,2.81949949,-0.49043238,-2.96637464,-0.00046774,0.00014968,6.811e-05,1.19030523,-1.36368096,2.08166695
95,0.0,0.0,0.0,0.0,0.0,0.0,-0.135869,0.07961687,0.12534641,2.25663662,0.43299437,1.58951187,0.00035722,0.00012004,0.00022253,-2.91793919,-0.34511456,-3.03939056,-0.08085538,0.05793962,-0.5347122,-2.00030279,0.43451563,1.63490748,-0.00014481,-0.00031452,8.69e-06,2.81951094,-0.49042869,-2.96638727,0.00024983,-1.39e-05,0.00075538,1.19041944,-1.36368895,2.08156705
96,0.0,0.0,0.0,0.0,0.0,0.0,-0.13894576,0.10654653,0.17539412,2.26155591,0.42925656,1.58880544,0.00032419,0.0001745,-0.00042748,-2.9179213,-0.34510717,-3.03940058,-0.07083128,0.03129453,-0.51916027,-1.99971759,0.43672091,1.63381362,0.00017328,0.0002995,-1.271e-05,2.81951642,-0.49042308,-2.96638918,0.00024338,0.00028545,0.00030059,1.19056535,-1.36369598,2.08142304
97,0.0,0.0,0.0,0.0,0.0,0.0,-0.13849428,0.11734308,0.21754819,2.2647891,0.42656666,1.58720851,0.00014803,0.00015665,-0.00038961,-2.91789341,-0.34510112,-3.03940916,-0.06239547,0.00900572,-0.49515927,-1.99880576,0.4364354,1.63323522,-0.00017373,0.00035719,-0.00023187,2.81951118,-0.4904187,-2.96639037,-0.00014992,0.00026722,0.00046701,1.19058084,-1.36370742,2.08141136
98,0.0,0.0,0.0,0.0,0.0,0.0,-0.1331916,0.1150767,0.24579392,2.26764607,0.42521533,1.58608711,5.938e-05,3.95e-06,-0.00012251,-2.9178791,-0.34509608,-3.03940797,-0.05702259,-0.01341789,-0.46652004,-1.99774659,0.43384025,1.63306236,1.768e-05,8.386e-05,2.366e-05,2.81951809,-0.49040297,-2.96639585,-0.00012396,-6.707e-05,0.0007188,1.19067967,-1.36371052,2.08131552
99,0.0,0.0,0.0,0.0,0.0,0.0,-0.12517852,0.09568488,0.24442433,2.26716852,0.4269667,1.58428061,6.365e-05,0.00013387,0.00044305,-2.91784978,-0.34510037,-3.03941989,-0.045757,-0.04126618,-0.43743536,-1.99662268,0.4290989,1.63317871,-0.00024615,9.776e-05,-4.71e-05,2.81952047,-0.49041775,-2.96639013,1.007e-05,0.00032609,0.00065767,1.19066083,-1.36370754,2.08133984
100,0.0,0.0,0.0,0.0,0.0,0.0,-0.11318188,0.06726435,0.20690952,2.26655507,0.43083918,1.58325827,0.00032212,-0.00011225,-1e-08,-2.91784739,-0.34508502,-3.03941631,-0.03642116,-0.0545123,-0.41406825,-1.99581027,0.42256135,1.63338423,0.00016134,-0.00032705,-0.00061173,2.81949544,-0.49042886,-2.96637297,4.277e-05,0.0001063,0.00050095,1.19057155,-1.36369491,2.08143616
101,0.0,0.0,0.0,0.0,0.0,0.0,-0.10573003,0.03912618,0.13995668,2.2616806,0.43808046,1.58164179,-9.394e-05,0.00021853,4.276e-05,-2.91784358,-0.34509319,-3.03941655,-0.03885566,-0.06181474,-0.38884076,-1.99501908,0.41408178,1.63381433,-0.00072668,-0.00054375,7.307e-05,2.81950617,-0.49042737,-2.9663856,-0.00034052,0.00035338,2.402e-05,1.1905148,-1.36368859,2.08149791
102,0.0,0.0,0.0,0.0,0.0,0.0,-0.10286012,0.01096719,0.06458299,2.2582128,0.44572878,1.58152509,-0.00018816,-0.00016487,0.00018748,-2.9178462,-0.34509623,-3.03942895,-0.03940551,-0.07048627,-0.38280496,-1.99459743,0.40381232,1.6343298,-9.268e-05,0.00031299,-6.739e-05,2.81950426,-0.49042845,-2.96637201,-0.00047355,-4.068e-05,7.791e-05,1.19050908,-1.36368382,2.08149791
103,0.0,0.0,0.0,0.0,0.0,0.0,-0.10235175,-0.02020639,-0.00120599,2.25527024,0.45354602,1.58187509,-8.255e-05,-0.00042602,-0.00018724,-2.91784883,-0.34511456,-3.03944302,-0.04517971,-0.06954362,-0.37842825,-1.9945159,0.39161676,1.63506913,-0.00031506,-0.00034463,0.0001115,2.81949949,-0.49042153,-2.96637297,-9.392e-05,-0.00028833,0.00055325,1.19038928,-1.36367333,2.08161378
104,0.0,0.0,0.0,0.0,0.0,0.0,-0.09958721,-0.0471595,-0.04894655,2.25172162,0.4609237,1.58177197,-3.814e-05,-0.00037718,-8.89e-06,-2.91784978,-0.34510154,-3.03942823,-0.06095594,-0.05946001,-0.36196804,-1.99465668,0.37765488,1.63598847,-0.00057808,-0.00014389,8.327e-05,2.81951714,-0.49040577,-2.96637869,-0.00029531,-0.00016439,0.000308,1.19045162,-1.36367249,2.0815661
105,0.0,0.0,0.0,0.0,0.0,0.0,-0.09327684,-0.06381121,-0.07409622,2.2518065,0.46601981,1.58222497,0.00020985,-7.763e-05,0.00021893,-2.9178257,-0.34509945,-3.03942585,-0.06684139,-0.05064125,-0.34836039,-1.99421191,0.36184597,1.63719642,-0.0001507,-0.00012876,6.606e-05,2.81951213,-0.4903999,-2.96638012,-2.796e-05,0.00035803,0.00081524,1.19029391,-1.3636471,2.08172059
106,0.0,0.0,0.0,0.0,0.0,0.0,-0.09040438,-0.06721133,-0.07622903,2.25094032,0.47024232,1.58169222,7.406e-05,9.79e-06,-0.00019581,-2.91780329,-0.3451001,-3.03944921,-0.07798624,-0.03540114,-0.33545062,-1.99359298,0.34425616,1.63879037,-0.00033998,0.00014418,-0.00019791,2.81951737,-0.49039423,-2.96638203,4.429e-05,6.975e-05,0.00026986,1.19046926,-1.36364436,2.08155727
107,0.0,0.0,0.0,0.0,0.0,0.0,-0.0931803,-0.06061839,-0.05371711,2.25312543,0.4721064,1.58202064,-3.063e-05,-0.00037345,-6.898e-05,-2.91778612,-0.34509787,-3.03945851,-0.08378454,-0.01246498,-0.31531113,-1.99217069,0.3246496,1.64100051,-0.00049944,0.00036687,0.00039996,2.81951737,-0.49042037,-2.96637177,-8.794e-05,-0.00035902,0.00014735,1.1905334,-1.36365891,2.08150649
108,0.0,0.0,0.0,0.0,0.0,0.0,-0.10270526,-0.05183165,-0.02091205,2.25376678,0.4736689,1.58184338,7.716e-05,1.176e-05,-0.00021514,-2.91778183,-0.3451032,-3.03945971,-0.08947819,0.00981838,-0.28015068,-1.98966444,0.30298156,1.64403903,-0.00019982,0.00016955,-0.00029775,2.81952596,-0.49042153,-2.96635842,1.069e-05,0.00010389,0.0004579,1.1905849,-1.36365819,2.08145905
109,0.0,0.0,0.0,0.0,0.0,0.0,-0.11381552,-0.04166178,0.0173684,2.25462437,0.47474214,1.5816437,0.0002956,-0.00015274,-0.00022272,-2.9177978,-0.34513277,-3.03946495,-0.0940559,0.04206021,-0.24380526,-1.98599088,0.27925259,1.64778018,-0.000277,-0.00027494,-0.00015674,2.81952381,-0.49042559,-2.96634412,0.00019529,0.00027901,0.00024835,1.19051433,-1.36365199,2.08152485
110,0.0,0.0,0.0,0.0,0.0,0.0,-0.12573484,-0.03237611,0.04871392,2.25447845,0.47617275,1.58115327,0.00062405,-0.00021894,0.0001022,-2.9177916,-0.34511492,-3.03947234,-0.09121422,0.06943094,-0.21067394,-1.98142111,0.25383303,1.65198338,-0.00055482,-0.00026152,-0.00021696,2.81951618,-0.49042347,-2.96631908,5.585e-05,-0.00011522,0.00030981,1.19064128,-1.36366916,2.08140016
111,0.0,0.0,0.0,0.0,0.0,0.0,-0.1326272,-0.02872652,0.06230107,2.25290108,0.47909772,1.57928443,-0.00035424,0.00011256,-0.00030921,-2.91777706,-0.34512103,-3.03947258,-0.09234972,0.08280066,-0.16601263,-1.97625399,0.22697292,1.65653241,-0.00067616,0.00052122,-0.00015576,2.81951284,-0.49043408,-2.9663012,-0.00037438,0.00020042,0.00021641,1.19061875,-1.36367607,2.08143687
112,0.0,0.0,0.0,0.0,0.0,0.0,-0.13314414,-0.02939801,0.05705072,2.2521112,0.48275355,1.57756424,0.00013591,6.183e-05,-4.158e-05,-2.91777658,-0.34512857,-3.0394628,-0.07963694,0.08816715,-0.13292724,-1.97058237,0.19919303,1.66134131,-0.00042276,0.00031915,-0.00014048,2.81951237,-0.49042517,-2.96629167,-0.00049551,-7.813e-05,-0.00014264,1.19076443,-1.36368346,2.08129287
113,0.0,0.0,0.0,0.0,0.0,0.0,-0.12859181,-0.03105216,0.03776961,2.25077033,0.48761359,1.57471371,-0.00028098,-2.423e-05,-8.12e-05,-2.91778827,-0.34512964,-3.03944921,-0.06786414,0.08629941,-0.10417435,-1.96501029,0.17057268,1.66640556,-0.00023562,-0.00032509,1.249e-05,2.81951308,-0.49041346,-2.96628165,-0.00039608,0.00026975,0.00057184,1.190889,-1.36368203,2.08115864
114,0.0,0.0,0.0,0.0,0.0,0.0,-0.12257761,-0.03078585,0.01436272,2.24994993,0.49284655,1.57187569,0.00019908,-0.00043339,-0.00056179,-2.91776896,-0.3451429,-3.039464,-0.05368515,0.0922448,-0.06573569,-1.95960891,0.1411695,1.67176437,-8.778e-05,0.00019254,-0.00037089,2.81951118,-0.49042141,-2.96629119,6.046e-05,-0.00011591,0.00029058,1.19103467,-1.3636893,2.08101487
115,0.0,0.0,0.0,0.0,0.0,0.0,-0.11620479,-0.02852267,-0.00263861,2.25051737,0.49773666,1.56878221,0.00041325,-0.00046721,-7.65e-06,-2.9177506,-0.34514779,-3.0394752,-0.05015327,0.09550904,-0.01475424,-1.95439899,0.11089516,1.67760253,-0.00039989,1.664e-05,0.00020767,2.81951523,-0.49042484,-2.96628904,-0.00012115,-2.677e-05,-0.00013722,1.19107485,-1.36369038,2.08098769
116,0.0,0.0,0.0,0.0,0.0,0.0,-0.11175722,-0.02970453,-0.01005628,2.25083089,0.50248927,1.56539869,9.666e-05,-0.00026852,0.00024833,-2.91774344,-0.34514034,-3.03948498,-0.05637187,0.08449659,0.01819571,-1.94968379,0.08011823,1.68381703,-0.00030584,-0.00021233,0.00030664,2.81951833,-0.49042943,-2.9662869,-1.176e-05,-1.36e-05,0.00084345,1.19112635,-1.36368978,2.08094001
117,0.0,0.0,0.0,0.0,0.0,0.0,-0.10382558,-0.03582345,-0.01155163,2.25292182,0.50637513,1.56202304,0.00081871,-0.00037973,2.27e-05,-2.91772985,-0.3451367,-3.03948283,-0.07358869,0.07065215,0.04833949,-1.94571972,0.04942732,1.69017124,-0.0001503,-0.0002498,-0.00024956,2.81952953,-0.49042636,-2.96629953,-0.00033746,-0.00031843,0.00046253,1.19108856,-1.36367321,2.08099389
118,0.0,0.0,0.0,0.0,0.0,0.0,-0.09329131,-0.04241347,-0.00956801,2.25410628,0.5102936,1.55790901,0.00011033,6.58e-05,-9.077e-05,-2.91772318,-0.34513628,-3.03945947,-0.09395964,0.01589194,0.07713193,-1.94273233,0.01923466,1.69647861,-0.00057181,-0.00044868,-0.00028408,2.81953287,-0.49043095,-2.96629739,-0.00021512,7.459e-05,0.00040904,1.19103765,-1.36367464,2.08106184
119,0.0,0.0,0.0,0.0,0.0,0.0,-0.08282439,-0.04409112,-0.0040518,2.25652528,0.51363277,1.55382335,0.0002417,-0.00066599,4.179e-05,-2.91769481,-0.3451291,-3.03946853,-0.0968792,0.02860555,0.06007354,-1.94006634,-0.00810433,1.70168436,-0.00014312,-0.00055065,8.943e-05,2.81954265,-0.49042654,-2.96628618,-0.00022293,-4.048e-05,0.00082734,1.1910373,-1.36368513,2.08105516
120,0.0,0.0,0.0,0.0,0.0,0.0,-0.07324384,-0.03983802,0.00099777,2.25897288,0.51699096,1.5494405,0.00078613,-0.00037852,-1.347e-05,-2.91769123,-0.34512389,-3.03946733,-0.11056487,0.02621716,0.07912798,-1.93794858,-0.03482945,1.70682335,-0.00014121,-0.00011134,0.00064053,2.81955671,-0.49043113,-2.96628404,0.00013202,0.00034527,0.000579,1.19114363,-1.36367869,2.08094049
121,0.0,0.0,0.0,0.0,0.0,0.0,-0.0641576,-0.0380773,0.00044069,2.26258683,0.52012378,1.54557228,-0.0003829,0.00118118,-6.111e-05,-2.91768646,-0.34514278,-3.0394702,-0.12331593,-0.02653207,0.1191737,-1.93612576,-0.06182214,1.71247184,-0.000265,0.00023414,0.00011889,2.81957316,-0.49042305,-2.96628499,0.00032395,0.00033471,0.00040564,1.19092762,-1.36365914,2.08116341
122,0.0,0.0,0.0,0.0,0.0,0.0,-0.05207361,-0.04338685,-0.00149651,2.26557589,0.52333087,1.54159451,0.00013527,-0.00047624,-0.00080494,-2.91769671,-0.34513289,-3.03949094,-0.12899314,-0.10027289,0.13875446,-1.93436384,-0.08750506,1.71800792,-0.00028916,-2.041e-05,-0.00040366,2.81958532,-0.49043781,-2.96627903,0.00021466,2.097e-05,-0.00012923,1.19095993,-1.36366844,2.08113551
